CITY,REP_PERIOD,income,expense,core_income,op_surplus
Poltava,2024-05-31,2158.8346517600003,1548.11269673,1814.99358303,610.7219550300003
Poltava,2024-06-30,2669.26736102,1978.6130626400002,2171.3852422600003,690.6542983799998
Poltava,2024-07-31,3161.3725045799997,2228.5843774,2569.75717798,932.7881271799997
Ternopil,2021-01-31,166.40229730000001,115.79805237000001,134.0756973,50.60424493000001
Ternopil,2021-02-28,367.40215845999995,273.67719026,295.21270413,93.72496819999998
Ternopil,2021-03-31,576.42733664,439.89416605,461.71745009999995,136.53317059
Ternopil,2021-04-30,790.16841239,613.6445825,632.5919860800001,176.52382989
Ternopil,2021-05-31,1014.08535783,792.28163088,804.23465901,221.80372695000005
Ternopil,2021-06-30,1401.16858577,1050.1031723400001,984.89416817,351.0654134299998
Ternopil,2021-07-31,1655.04224961,1345.902284,1170.15387049,309.13996561
Ternopil,2021-08-31,1929.2169938,1517.6221316400001,1353.3483412,411.5948621599998
Ternopil,2021-09-30,2444.61454539,1935.1165890799998,1519.43287924,509.49795631000006
Ternopil,2021-10-31,3007.76266415,2189.55349213,1735.7921793899998,818.2091720200001
Ternopil,2021-11-30,3326.03178199,2495.14603841,1941.7361487599999,830.88574358
Ternopil,2021-12-31,3641.7382464300003,2944.3824154500003,2153.13590586,697.3558309800001
Ternopil,2022-01-31,208.05651801999997,136.93072537999998,163.37794001999998,71.12579263999999
Ternopil,2022-02-28,462.23061475,369.55703399000004,372.20475556,92.67358075999994
Ternopil,2022-03-31,660.8986382999999,543.11737604,525.54008683,117.78126225999995
Ternopil,2022-04-30,891.18015716,705.0096602,709.38856677,186.17049696000004
Ternopil,2022-05-31,1156.48397233,894.67155439,917.95864083,261.81241793999993
Ternopil,2022-06-30,1467.06697027,1149.93249529,1135.8822727699999,317.13447498000005
Ternopil,2022-07-31,1705.98464284,1352.82980047,1351.63317977,353.1548423700001
Ternopil,2022-08-31,1949.09629397,1515.86487666,1573.68168768,433.2314173100001
Ternopil,2022-09-30,2218.9086620300004,1747.39639224,1804.34529702,471.51226979000035
Ternopil,2022-10-31,2511.84688127,1981.29596821,2049.16613422,530.5509130599999
Ternopil,2022-11-30,2788.51333062,2230.64475428,2286.19386281,557.8685763399999
Ternopil,2022-12-31,3122.38720326,2734.84768314,2576.20225806,387.53952012000036
Ternopil,2023-01-31,265.98792906,134.67125347,226.76760721,131.31667559
Ternopil,2023-02-28,605.20501414,390.78582938,526.38197369,214.41918476
Ternopil,2023-03-31,884.1115678,635.32386398,760.9634664499999,248.78770381999993
Ternopil,2023-04-30,1195.27151815,881.55792779,1028.63966808,313.71359036
Ternopil,2023-05-31,1536.13480746,1160.7110098599999,1295.9253656600001,375.42379760000017
Ternopil,2023-06-30,1920.28992143,1522.1924905899998,1576.34370115,398.09743084000024
Ternopil,2023-07-31,2239.42671738,1715.264054,1865.57946799,524.1626633799999
Ternopil,2023-08-31,2530.37892275,1932.80953973,2134.9956120700003,597.56938302
Ternopil,2023-09-30,2827.96466169,2173.72823871,2382.76281574,654.23642298
Ternopil,2023-10-31,3167.1739172,2398.6214158800003,2675.66598283,768.5525013199995
Ternopil,2023-11-30,3385.7061616700003,2711.82363182,2849.5637574099997,673.8825298500001
Ternopil,2023-12-31,3669.0600949100003,3174.3183528399995,3091.89263074,494.7417420700008
Ternopil,2024-01-31,271.9553577,145.15061477,229.1363232,126.80474292999997
Ternopil,2024-02-29,552.90896029,418.31804448,467.11439865999995,134.59091580999996
Ternopil,2024-03-31,799.16951717,681.55161527,665.90854694,117.61790189999999
Ternopil,2024-04-30,1123.30500046,932.1951745299999,931.26497291,191.10982593000006
Ternopil,2024-05-31,1439.67730625,1198.0373133399999,1193.9598976599998,241.63999291000005
Ternopil,2024-06-30,1799.7680631800001,1545.3825888600002,1440.4338415999998,254.38547431999996
Ternopil,2024-07-31,2133.98293249,1751.9389839100002,1730.5965798299999,382.04394858
Uzhhorod,2021-01-31,101.23699223,79.22928234,83.46689223,22.00770989
Uzhhorod,2021-02-28,220.99278160999998,173.92271096000002,182.63268161,47.07007064999996
Uzhhorod,2021-03-31,337.00475782999996,273.41253518,277.24035783,63.59222264999994
Uzhhorod,2021-04-30,464.31227027,373.82152659999997,382.84707026999996,90.49074367000003
Uzhhorod,2021-05-31,595.9212973100001,469.49093356000003,485.70119731,126.43036375000008
Uzhhorod,2021-06-30,757.59076712,612.1931110099999,593.37646712,145.39765611000007
Uzhhorod,2021-07-31,891.7837800699999,694.31574808,708.7829800699999,197.46803198999987
Uzhhorod,2021-08-31,1019.5602594,790.4436775199999,818.1464694,229.11658188
Uzhhorod,2021-09-30,1143.43066171,897.30314003,916.75218371,246.1275216800001
Uzhhorod,2021-10-31,1291.36073501,1009.8557907700001,1040.7427570099999,281.50494424
Uzhhorod,2021-11-30,1455.0563720599998,1123.29955625,1170.2346112999999,331.7568158099998
Uzhhorod,2021-12-31,1662.76316351,1333.35689621,1309.94343932,329.40626729999985
Uzhhorod,2022-01-31,131.10971525,90.64306267,107.66691525,40.46665257999999
Uzhhorod,2022-02-28,287.22657986,200.71697068,240.28887985999998,86.50960918000001
Uzhhorod,2022-03-31,417.71236045,312.52303409999996,347.27986045,105.18932635000004
Uzhhorod,2022-04-30,563.6596554199999,424.15676904,469.73225542,139.50288637999995
Uzhhorod,2022-05-31,737.98697117,528.51753939,614.49447117,209.46943177999992
Uzhhorod,2022-06-30,942.68501595,674.5575040499999,770.9841159499999,268.12751190000006
Uzhhorod,2022-07-31,1095.6245924500001,797.02518918,910.92385945,298.59940327000015
Uzhhorod,2022-08-31,1252.42452474,900.97056368,1055.44115674,351.45396105999987
Uzhhorod,2022-09-30,1423.72523038,1037.66840577,1206.6657623800002,386.05682461000015
Uzhhorod,2022-10-31,1603.09247,1169.4189139500002,1364.566345,433.6735560499999
Uzhhorod,2022-11-30,1790.36312173,1325.33575586,1530.76572573,465.02736587000004
Uzhhorod,2022-12-31,2012.2525479600001,1562.8710764300001,1729.87037437,449.38147153
Uzhhorod,2023-01-31,160.77047159,99.98513906999999,140.40167159,60.78533252000001
Uzhhorod,2023-02-28,332.78039551,228.73033253,291.69299551,104.05006298
Uzhhorod,2023-03-31,508.36441878,384.9991127,438.72651878,123.36530607999998
Uzhhorod,2023-04-30,695.56796561,536.1052264900001,602.52566561,159.46273911999992
Uzhhorod,2023-05-31,895.6706090900001,708.2518627100001,773.94120909,187.41874638000002
Uzhhorod,2023-06-30,1111.66696944,910.07739782,934.11117244,201.58957162000002
Uzhhorod,2023-07-31,1301.9653488699998,1033.89791249,1090.31458862,268.0674363799999
Uzhhorod,2023-08-31,1479.69733312,1168.35355693,1245.68727604,311.34377618999997
Uzhhorod,2023-09-30,1655.89832849,1323.9443278899998,1391.76112543,331.9540006000002
Uzhhorod,2023-10-31,1856.02979166,1492.8049203599999,1562.01264884,363.22487130000013
Uzhhorod,2023-11-30,2003.64761959,1679.91850876,1685.68500377,323.7291108300001
Uzhhorod,2023-12-31,2193.84508034,2010.4687951600001,1846.38823078,183.37628517999997
Uzhhorod,2024-01-31,162.07016769,97.61239862000001,139.26466769,64.45776907
Uzhhorod,2024-02-29,340.06995034000005,223.41618064000002,294.34937734000005,116.65376970000003
Uzhhorod,2024-03-31,496.03476667,376.93111225,425.89569367,119.10365442
Uzhhorod,2024-04-30,687.37921576,519.3692509800001,584.64353476,168.0099647799999
Uzhhorod,2024-05-31,885.36291164,704.30426387,754.6350006399999,181.05864777
Uzhhorod,2024-06-30,1102.3480343899998,917.1900110299999,911.4347653899999,185.1580233599999
Uzhhorod,2024-07-31,1299.1182169,1048.2975562000001,1081.16032719,250.82066069999996
Vinnitsia,2021-01-31,294.20476938,246.78160236000002,247.29766738,47.423167019999994
Vinnitsia,2021-02-28,662.1464135,543.6399016,560.6464025,118.50651189999996
Vinnitsia,2021-03-31,1004.7236259700001,840.54885611,844.4890116,164.17476986000008
Vinnitsia,2021-04-30,1377.8488708599998,1144.72656425,1159.81688974,233.1223066099999
Vinnitsia,2021-05-31,1772.65359642,1501.89405297,1472.93530205,270.7595434499999
Vinnitsia,2021-06-30,2219.5678265,1936.65538697,1774.51530573,282.91243953000003
Vinnitsia,2021-07-31,2575.49683662,2155.3719394299997,2101.54068285,420.1248971900004
Vinnitsia,2021-08-31,2944.9080073699997,2404.8026252600002,2416.98670945,540.1053821099995
Vinnitsia,2021-09-30,3340.69649308,2704.40374653,2717.5442515199998,636.2927465500002
Vinnitsia,2021-10-31,3789.06054272,3016.77702375,3100.1108535299995,772.2835189699999
Vinnitsia,2021-11-30,4236.35935694,3359.5777767000004,3465.79574267,876.7815802399996
Vinnitsia,2021-12-31,4810.43563047,3854.43380593,3868.89099165,956.0018245400006
Vinnitsia,2022-01-31,380.39725389999995,315.92490437,310.7190219,64.47234952999997
Vinnitsia,2022-02-28,841.32746137,699.87783047,701.75425862,141.4496309
Vinnitsia,2022-03-31,1220.3178606200001,1045.8146441000001,1010.9163982599999,174.50321652000002
Vinnitsia,2022-04-30,1619.6680478800001,1316.2167086599998,1339.60523568,303.45133922000036
Vinnitsia,2022-05-31,2101.3200529,1608.916205,1733.43921583,492.4038479000001
Vinnitsia,2022-06-30,2662.14804996,1951.87890281,2153.9418187600004,710.2691471500002
Vinnitsia,2022-07-31,3118.2037839600002,2273.6120806,2576.07060896,844.5917033600003
Vinnitsia,2022-08-31,3552.4758504,2518.08999686,2977.93324666,1034.38585354
Vinnitsia,2022-09-30,4052.58014267,2821.72310067,3417.31682428,1230.857042
Vinnitsia,2022-10-31,4578.876586689999,3132.6320525300002,3882.18309354,1446.2445341599991
Vinnitsia,2022-11-30,5097.599447359999,3468.2649120100004,4332.83781913,1629.334535349999
Vinnitsia,2022-12-31,5683.197013940001,3907.9636771799996,4829.539951850001,1775.2333367600013
Vinnitsia,2023-01-31,484.47391623000004,271.28562275,424.78646623000003,213.18829348000003
Vinnitsia,2023-02-28,989.81060458,602.53446938,870.2390176399999,387.2761352
Vinnitsia,2023-03-31,1450.6654288799998,944.6753654400001,1266.19197822,505.99006343999974
Vinnitsia,2023-04-30,2012.58011067,1313.6549731700002,1732.75486993,698.9251374999999
Vinnitsia,2023-05-31,2553.7423174200003,1735.0610666700002,2196.2411525099997,818.6812507500001
Vinnitsia,2023-06-30,3181.4377564300003,2282.41487017,2666.0291227800003,899.0228862600002
Vinnitsia,2023-07-31,3759.6201750299997,2599.76450005,3151.3480216999997,1159.8556749799995
Vinnitsia,2023-08-31,4258.66718425,2907.45256354,3619.41938992,1351.21462071
Vinnitsia,2023-09-30,4772.85163241,3315.67040579,4067.35728902,1457.18122662
Vinnitsia,2023-10-31,5384.69834234,3760.0893072800004,4588.41391865,1624.6090350599993
Vinnitsia,2023-11-30,5816.62050863,4232.0664445,4957.7935929,1584.5540641299995
Vinnitsia,2023-12-31,6352.58457168,4806.9380174200005,5397.51642103,1545.64655426
Vinnitsia,2024-01-31,502.22798258999995,373.89741558,436.71852058999997,128.33056700999998
Vinnitsia,2024-02-29,1048.3948305600002,852.67655102,906.4300819800001,195.71827954000014
Vinnitsia,2024-03-31,1513.6203120599998,1311.10555732,1300.8288595699998,202.51475473999994
Vinnitsia,2024-04-30,2096.60122251,1749.96335716,1802.64889345,346.63786534999986
Vinnitsia,2024-05-31,2683.10779508,2266.1201976999996,2309.60316802,416.98759738000035
Vinnitsia,2024-06-30,3306.22350571,2817.5183193800003,2743.1516825999997,488.70518632999983
Vinnitsia,2024-07-31,3991.61672547,3130.83830631,3297.30951775,860.7784191599999
Zhytomyr,2021-01-31,190.10516648,96.79675074000001,151.76644248000002,93.30841574
Zhytomyr,2021-02-28,434.68793676999996,310.73473794,351.34491877,123.95319882999996
Zhytomyr,2021-03-31,665.89864875,531.4352775899999,535.47822775,134.46337116000007
Zhytomyr,2021-04-30,921.8120839300001,781.0847505799999,740.8008129300001,140.7273333500002
Zhytomyr,2021-05-31,1183.67524952,1003.62585819,940.9231465199999,180.04939133000005
Zhytomyr,2021-06-30,1516.07996296,1303.5437835,1149.41098996,212.53617946000008
Zhytomyr,2021-07-31,1756.58527508,1520.14987284,1360.6588190799998,236.43540224000003
Zhytomyr,2021-08-31,2002.0817296500002,1697.17681317,1567.71947365,304.9049164800001
Zhytomyr,2021-09-30,2256.9372916999996,1927.10437021,1759.8150027000002,329.83292148999953
Zhytomyr,2021-10-31,2576.18648511,2145.0251976199997,2021.0849621099999,431.1612874900002
Zhytomyr,2021-11-30,2869.81140919,2392.59619725,2250.9348431900003,477.21521194000024
Zhytomyr,2021-12-31,3248.46847291,2813.27785044,2520.64694517,435.1906224700001
Zhytomyr,2022-01-31,234.20305193000002,109.82905435,185.13555693,124.37399758000001
Zhytomyr,2022-02-28,542.46445021,449.79712984,442.99045121,92.66732036999997
Zhytomyr,2022-03-31,773.57259821,602.72924053,625.13860121,170.84335768000005
Zhytomyr,2022-04-30,1041.20586397,766.3573735,843.52937697,274.8484904700001
Zhytomyr,2022-05-31,1400.50530501,926.39122888,1139.95460601,474.11407613000006
Zhytomyr,2022-06-30,1769.52653944,1158.5249681899998,1408.1242644400002,611.0015712500003
Zhytomyr,2022-07-31,2094.84413233,1361.95924293,1711.65495416,732.8848893999998
Zhytomyr,2022-08-31,2467.89007714,1541.12527971,2063.7918012200003,926.7647974299998
Zhytomyr,2022-09-30,2851.2363534,1781.54005518,2402.76534148,1069.69629822
Zhytomyr,2022-10-31,3259.40762543,2033.9267776400002,2768.38733206,1225.4808477899996
Zhytomyr,2022-11-30,3724.5230779700005,2241.6090688000004,3190.0602279900004,1482.91400917
Zhytomyr,2022-12-31,4284.2727021,2717.8558055299995,3698.17826124,1566.4168965700005
Zhytomyr,2023-01-31,414.30580813,129.5701706,372.72760513,284.73563752999996
Zhytomyr,2023-02-28,798.88049571,420.42062877999996,714.8252617100001,378.45986693000003
Zhytomyr,2023-03-31,1157.54670203,751.21258098,1031.2166450299999,406.33412105
Zhytomyr,2023-04-30,1560.3908728699998,1022.64199164,1391.9790208699999,537.7488812299998
Zhytomyr,2023-05-31,2032.5994224600001,1307.7168569,1805.86574546,724.8825655600001
Zhytomyr,2023-06-30,2543.3520335999997,1713.7379849400002,2191.82830089,829.6140486599995
Zhytomyr,2023-07-31,2987.3874145500004,1973.13733732,2596.6198324899997,1014.2500772300004
Zhytomyr,2023-08-31,3431.17265223,2229.04130679,2992.59672406,1202.1313454400001
Zhytomyr,2023-09-30,3868.82294769,2579.16353,3371.83045155,1289.6594176900003
Zhytomyr,2023-10-31,4317.108039729999,2865.33304792,3767.6604508399996,1451.7749918099994
Zhytomyr,2023-11-30,4514.2118271300005,3271.47625619,3909.63646876,1242.7355709400003
Zhytomyr,2023-12-31,4894.429317730001,3733.55766902,4201.8319284,1160.8716487100005
Zhytomyr,2024-01-31,304.40006077,156.07189964,258.66713877,148.32816112999998
Zhytomyr,2024-02-29,621.9747679400001,426.96505928,530.51328494,195.00970866000011
Zhytomyr,2024-03-31,920.11572976,736.45869995,779.53217676,183.65702981000004
Zhytomyr,2024-04-30,1274.398994,1044.35851752,1064.63594011,230.04047647999982
Zhytomyr,2024-05-31,1641.51778565,1356.31069524,1371.29454004,285.20709040999986
Zhytomyr,2024-06-30,2035.4488698399998,1844.9706976000002,1634.66291158,190.4781722399996
Zhytomyr,2024-07-31,2415.32869271,2094.48186901,1933.77627376,320.84682369999973
