"REP_PERIOD","FUND_TYP","COD_BUDGET","COD_CRED_KK","COD_CRED_KK_NAME","ZAT_AMT","PLANS_AMT","FAKT_AMT","FAKTBN_AMT","CITY"
"2022-08-31","T",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",42108324,0,0,NA,"Ternopil"
"2022-08-31","T",1.9549e+10,4113,"Надання інших внутрішніх кредитів",1250000,1250000,0,NA,"Ternopil"
"2022-08-31","T",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-88000,0,-50538.27,NA,"Uzhhorod"
"2022-08-31","S",7.559e+09,4113,"Надання інших внутрішніх кредитів",109834,109834,0,0,"Uzhhorod"
"2022-08-31","S",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-88000,0,-50538.27,0,"Uzhhorod"
"2022-08-31","T",7.559e+09,4113,"Надання інших внутрішніх кредитів",109834,109834,0,NA,"Uzhhorod"
"2022-08-31","T",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-24260,0,-33562.03,NA,"Vinnytsia"
"2022-08-31","T",2.536e+09,4113,"Надання інших внутрішніх кредитів",24260,24260,0,NA,"Vinnytsia"
"2022-08-31","S",2.536e+09,4113,"Надання інших внутрішніх кредитів",24260,24260,0,0,"Vinnytsia"
"2022-08-31","S",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-24260,0,-33562.03,0,"Vinnytsia"
"2022-08-31","S",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",24784018,0,0,0,"Vinnytsia"
"2022-08-31","T",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",24784018,0,0,NA,"Vinnytsia"
"2022-08-31","S",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",109170643,0,0,0,"Zhytomyr"
"2022-08-31","S",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-427584,0,-597943.03,0,"Zhytomyr"
"2022-08-31","S",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-109170643,0,0,0,"Zhytomyr"
"2022-08-31","T",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-109170643,0,0,NA,"Zhytomyr"
"2022-08-31","S",6.552e+09,4113,"Надання інших внутрішніх кредитів",430247,430247,0,0,"Zhytomyr"
"2022-08-31","T",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",109170643,0,0,NA,"Zhytomyr"
"2022-08-31","T",6.552e+09,4113,"Надання інших внутрішніх кредитів",430247,430247,0,NA,"Zhytomyr"
"2022-08-31","T",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-427584,0,-597943.03,NA,"Zhytomyr"
"2022-08-31","S",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1304644,0,-819748.88,0,"Zaporizhzhia"
"2022-08-31","T",8.562e+09,4113,"Надання інших внутрішніх кредитів",1822759,1822759,0,NA,"Zaporizhzhia"
"2022-08-31","S",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",13729350,0,0,0,"Zaporizhzhia"
"2022-08-31","T",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1304644,0,-819748.88,NA,"Zaporizhzhia"
"2022-08-31","S",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-13729350,0,0,0,"Zaporizhzhia"
"2022-08-31","S",8.562e+09,4113,"Надання інших внутрішніх кредитів",1822759,1822759,0,0,"Zaporizhzhia"
"2022-08-31","T",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",13729350,0,0,NA,"Zaporizhzhia"
"2022-08-31","T",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-13729350,0,0,NA,"Zaporizhzhia"
"2022-08-31","T",7.507e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-19071,NA,"Mukachevo"
"2022-08-31","S",7.507e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-19071,0,"Mukachevo"
"2022-08-31","T",2.1e+09,4113,"Надання інших внутрішніх кредитів",2926818,2926818,0,NA,"R_Vinnytsia"
"2022-08-31","T",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-5425000,0,-1685000,NA,"R_Vinnytsia"
"2022-08-31","S",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3823818,0,-173624.01,0,"R_Vinnytsia"
"2022-08-31","T",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3823818,0,-173624.01,NA,"R_Vinnytsia"
"2022-08-31","S",2.1e+09,4113,"Надання інших внутрішніх кредитів",2926818,2926818,0,0,"R_Vinnytsia"
"2022-08-31","S",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-5425000,0,-1685000,0,"R_Vinnytsia"
"2022-09-30","T",2.3576e+10,4113,"Надання інших внутрішніх кредитів",6006148,6006148,831308,NA,"Cherkasy"
"2022-09-30","S",2.3576e+10,4112,"Надання кредитів підприємствам, установам, організаціям",60925626,0,0,0,"Cherkasy"
"2022-09-30","T",2.3576e+10,4112,"Надання кредитів підприємствам, установам, організаціям",60925626,0,0,NA,"Cherkasy"
"2022-09-30","T",2.3576e+10,4123,"Повернення інших внутрішніх кредитів",-2630000,0,-2563015.08,NA,"Cherkasy"
"2022-09-30","T",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-60925626,0,0,NA,"Cherkasy"
"2022-09-30","S",2.3576e+10,4113,"Надання інших внутрішніх кредитів",1872953,1872953,0,0,"Cherkasy"
"2022-09-30","S",2.3576e+10,4123,"Повернення інших внутрішніх кредитів",-2630000,0,-2563015.08,0,"Cherkasy"
"2022-09-30","C",2.3576e+10,4113,"Надання інших внутрішніх кредитів",4133195,4133195,831308,NA,"Cherkasy"
"2022-09-30","S",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-60925626,0,0,0,"Cherkasy"
"2022-09-30","S",2.5559e+10,4123,"Повернення інших внутрішніх кредитів",-449000,0,-405529.82,0,"Chernihiv"
"2022-09-30","T",2.5559e+10,4123,"Повернення інших внутрішніх кредитів",-449000,0,-405529.82,NA,"Chernihiv"
"2022-09-30","S",2.5559e+10,4113,"Надання інших внутрішніх кредитів",763250,763250,0,0,"Chernihiv"
"2022-09-30","T",2.5559e+10,4113,"Надання інших внутрішніх кредитів",763250,763250,0,NA,"Chernihiv"
"2022-09-30","T",2.4552e+10,4113,"Надання інших внутрішніх кредитів",2336170,2336170,1220080,NA,"Chernivtsi"
"2022-09-30","S",2.4552e+10,4112,"Надання кредитів підприємствам, установам, організаціям",13034313,0,0,0,"Chernivtsi"
"2022-09-30","C",2.4552e+10,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,1e+06,NA,"Chernivtsi"
"2022-09-30","T",2.4552e+10,4112,"Надання кредитів підприємствам, установам, організаціям",13034313,0,0,NA,"Chernivtsi"
"2022-09-30","S",2.4552e+10,4123,"Повернення інших внутрішніх кредитів",-975500,0,-534061.09,0,"Chernivtsi"
"2022-09-30","T",2.4552e+10,4123,"Повернення інших внутрішніх кредитів",-975500,0,-534061.09,NA,"Chernivtsi"
"2022-09-30","S",2.4552e+10,4113,"Надання інших внутрішніх кредитів",1336170,1336170,220080,0,"Chernivtsi"
"2022-09-30","S",4.576e+09,4220,"Повернення зовнішніх кредитів",-130147800,0,0,0,"Dnipro"
"2022-09-30","S",4.576e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-199306.06,0,"Dnipro"
"2022-09-30","T",4.576e+09,4210,"Надання зовнішніх кредитів",130147800,0,0,NA,"Dnipro"
"2022-09-30","T",4.576e+09,4220,"Повернення зовнішніх кредитів",-130147800,0,0,NA,"Dnipro"
"2022-09-30","T",4.576e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-199306.06,NA,"Dnipro"
"2022-09-30","S",4.576e+09,4210,"Надання зовнішніх кредитів",130147800,0,0,0,"Dnipro"
"2022-09-30","T",9.533e+09,4113,"Надання інших внутрішніх кредитів",11857000,1857000,0,NA,"Ivano-Frankivsk"
"2022-09-30","S",9.533e+09,4113,"Надання інших внутрішніх кредитів",10737000,737000,0,0,"Ivano-Frankivsk"
"2022-09-30","T",9.533e+09,4123,"Повернення інших внутрішніх кредитів",-9737000,0,-371735.24,NA,"Ivano-Frankivsk"
"2022-09-30","C",9.533e+09,4113,"Надання інших внутрішніх кредитів",1120000,1120000,0,NA,"Ivano-Frankivsk"
"2022-09-30","S",9.533e+09,4123,"Повернення інших внутрішніх кредитів",-9737000,0,-371735.24,0,"Ivano-Frankivsk"
"2022-09-30","T",2.0554e+10,4112,"Надання кредитів підприємствам, установам, організаціям",182074865,0,0,NA,"Kharkiv"
"2022-09-30","T",2.0554e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-8151832.01,NA,"Kharkiv"
"2022-09-30","S",2.0554e+10,4112,"Надання кредитів підприємствам, установам, організаціям",182074865,0,0,0,"Kharkiv"
"2022-09-30","C",2.0554e+10,4113,"Надання інших внутрішніх кредитів",36900000,36900000,11319307,NA,"Kharkiv"
"2022-09-30","S",2.0554e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-8151832.01,0,"Kharkiv"
"2022-09-30","T",2.0554e+10,4113,"Надання інших внутрішніх кредитів",36900000,36900000,11319307,NA,"Kharkiv"
"2022-09-30","S",2.2564e+10,4113,"Надання інших внутрішніх кредитів",150000,150000,0,0,"Khmelnytskyi"
"2022-09-30","T",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-91088.17,NA,"Khmelnytskyi"
"2022-09-30","S",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-91088.17,0,"Khmelnytskyi"
"2022-09-30","T",2.2564e+10,4113,"Надання інших внутрішніх кредитів",650000,650000,0,NA,"Khmelnytskyi"
"2022-09-30","C",2.2564e+10,4113,"Надання інших внутрішніх кредитів",5e+05,5e+05,0,NA,"Khmelnytskyi"
"2022-09-30","S",1.6564e+10,4113,"Надання інших внутрішніх кредитів",1486792,1486792,599998,0,"Kremenchuk"
"2022-09-30","T",1.6564e+10,4113,"Надання інших внутрішніх кредитів",4886792,4886792,599998,NA,"Kremenchuk"
"2022-09-30","C",1.6564e+10,4113,"Надання інших внутрішніх кредитів",3400000,3400000,0,NA,"Kremenchuk"
"2022-09-30","S",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-968717.81,0,"Kremenchuk"
"2022-09-30","T",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-968717.81,NA,"Kremenchuk"
"2022-09-30","S",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,0,"Kryvyi Rih"
"2022-09-30","T",4.578e+09,4210,"Надання зовнішніх кредитів",69448503,0,0,NA,"Kryvyi Rih"
"2022-09-30","C",4.578e+09,4113,"Надання інших внутрішніх кредитів",396500,396500,0,NA,"Kryvyi Rih"
"2022-09-30","T",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,NA,"Kryvyi Rih"
"2022-09-30","T",4.578e+09,4113,"Надання інших внутрішніх кредитів",533453,533453,0,NA,"Kryvyi Rih"
